,indicativo,tmed,dir,velmedia,presMax,presMin,fecha
751,9898,27.4,8.0,2.8,958.3,955.2,2013-07-07
754,9898,26.2,9.0,2.8,958.1,954.7,2013-07-08
756,9898,26.3,99.0,4.4,957.0,952.2,2013-07-09
763,9898,26.3,6.0,2.2,953.8,948.4,2013-07-10
766,9898,25.2,21.35,3.3649999999999998,952.7,950.1,2013-07-11
769,9898,26.8,21.35,3.3649999999999998,954.6,950.9,2013-07-12
773,9898,25.5,3.0,4.7,955.8,951.9,2013-07-13
779,9898,24.4,19.0,4.4,957.0,953.8,2013-07-14
783,9898,25.0,2.0,2.5,957.4,954.8,2013-07-15
784,9898,26.4,26.0,3.1,957.8,953.5,2013-07-16
790,9898,24.6,29.0,3.6,958.3,954.8,2013-07-17
794,9898,25.2,6.0,3.1,956.5,953.7,2013-07-18
797,9898,24.8,9.0,3.6,954.9,951.5,2013-07-19
803,9898,24.8,12.0,1.7,954.6,950.9,2013-07-20
804,9898,26.2,20.0,3.3,956.3,951.8,2013-07-21
810,9898,25.8,18.0,2.8,955.0,951.9,2013-07-22
814,9898,26.9,14.0,2.5,953.3,950.2,2013-07-23
817,9898,26.0,13.0,3.1,954.2,952.2,2013-07-24
823,9898,28.6,12.0,4.7,953.5,950.3,2013-07-25
825,9898,27.6,13.0,5.0,950.9,947.5,2013-07-26
830,9898,27.6,10.0,2.8,948.1,945.0,2013-07-27
833,9898,23.7,99.0,4.2,953.5,947.9,2013-07-28
839,9898,21.8,21.35,3.3649999999999998,959.5,953.5,2013-07-29
840,9898,25.0,21.35,3.3649999999999998,961.1,957.1,2013-07-30
845,9898,27.4,21.35,3.3649999999999998,957.3,952.6,2013-07-31
851,9898,28.4,12.0,5.8,953.7,950.7,2013-08-01
853,9898,27.7,9.0,6.1,953.3,951.1,2013-08-02
857,9898,25.9,14.0,3.6,955.4,953.0,2013-08-03
860,9898,25.8,10.0,2.8,957.1,954.4,2013-08-04
867,9898,27.4,10.0,3.9,954.4,951.0,2013-08-05
870,9898,25.9,10.0,3.1,953.0,947.5,2013-08-06
872,9898,22.6,26.0,4.7,951.6,947.1,2013-08-07
876,9898,19.0,30.0,8.3,958.0,951.5,2013-08-08
881,9898,21.2,24.0,4.7,959.5,955.9,2013-08-09
886,9898,22.8,24.0,4.2,957.5,955.1,2013-08-10
889,9898,26.2,11.0,2.2,956.5,952.8,2013-08-11
895,9898,27.0,36.0,3.6,954.7,951.4,2013-08-12
897,9898,25.4,23.0,2.8,955.1,953.6,2013-08-13
901,9898,23.8,23.0,4.4,955.6,953.1,2013-08-14
904,9898,25.4,6.0,3.3,955.8,953.1,2013-08-15
909,9898,24.9,20.0,4.2,957.7,952.3,2013-08-16
914,9898,22.5,30.0,2.2,956.1,953.3,2013-08-17
917,9898,25.1,8.0,2.2,955.5,953.1,2013-08-18
922,9898,24.0,30.0,4.7,955.8,953.8,2013-08-19
927,9898,21.8,26.0,3.1,959.3,955.5,2013-08-20
931,9898,25.0,6.0,2.8,956.8,953.3,2013-08-21
935,9898,25.3,11.0,3.6,954.2,950.7,2013-08-22
938,9898,23.8,12.0,2.5,953.3,951.4,2013-08-23
940,9898,22.6,29.0,6.7,952.7,951.1,2013-08-24
945,9898,20.6,30.0,5.0,952.4,947.1,2013-08-25
948,9898,21.1,21.0,4.4,950.4,947.5,2013-08-26
952,9898,21.6,24.0,3.6,952.7,949.8,2013-08-27
956,9898,19.0,18.0,3.3,954.6,950.8,2013-08-28
963,9898,21.5,99.0,1.4,956.5,954.4,2013-08-29
967,9898,21.9,22.0,5.0,957.0,954.3,2013-08-30
971,9898,20.5,23.0,3.3,958.7,955.9,2013-08-31
975,9898,22.1,24.0,4.2,959.1,956.7,2013-09-01
976,9898,21.3,23.0,2.5,959.5,957.5,2013-09-02
982,9898,24.0,16.0,2.5,960.7,957.5,2013-09-03
985,9898,23.0,14.0,4.2,958.7,954.9,2013-09-04
988,9898,22.6,12.0,3.1,955.5,949.8,2013-09-05
994,9898,21.9,32.0,3.3,951.5,948.7,2013-09-06
999,9898,17.8,24.0,3.6,953.9,950.5,2013-09-07
1000,9898,19.2,25.0,3.1,959.1,953.9,2013-09-08
1004,9898,17.4,24.0,3.6,960.3,957.0,2013-09-09
1011,9898,20.0,28.0,6.7,957.5,953.5,2013-09-10
1012,9898,17.5,28.0,4.7,956.9,953.8,2013-09-11
1017,9898,16.7,24.0,2.5,957.5,955.7,2013-09-12
1020,9898,19.3,22.0,3.3,959.9,957.0,2013-09-13
1026,9898,21.4,20.0,1.9,958.0,951.9,2013-09-14
1028,9898,18.5,29.0,7.5,952.7,950.7,2013-09-15
1033,9898,19.0,30.0,6.1,952.1,948.2,2013-09-16
1038,9898,18.8,29.0,10.6,951.6,948.7,2013-09-17
1043,9898,18.4,21.0,7.5,952.2,949.3,2013-09-18
1044,9898,20.8,21.0,3.968965517241379,952.6,950.3,2013-09-19
1049,9898,20.0,24.0,3.3,956.3,952.6,2013-09-20
1054,9898,21.8,20.0,2.2,959.4,956.3,2013-09-21
1056,9898,23.0,9.0,2.8,960.6,957.8,2013-09-22
1063,9898,21.6,12.0,2.8,958.2,954.1,2013-09-23
1065,9898,22.0,16.0,3.1,954.3,951.4,2013-09-24
1070,9898,23.3,6.0,3.1,952.0,949.7,2013-09-25
1073,9898,24.0,9.0,3.9,952.7,950.0,2013-09-26
1076,9898,24.4,7.0,3.3,951.4,947.0,2013-09-27
1080,9898,20.3,23.0,3.6,948.5,942.9,2013-09-28
1085,9898,19.4,27.0,1.7,945.4,943.1,2013-09-29
1090,9898,21.2,31.0,4.4,946.1,944.1,2013-09-30
1093,9898,23.6,99.0,3.6,947.9,945.8,2013-10-01
1098,9898,23.8,9.0,2.2,949.5,947.5,2013-10-02
1103,9898,21.4,10.0,5.3,953.5,945.9,2013-10-03
1105,9898,17.2,30.0,3.9,955.0,951.7,2013-10-04
1109,9898,18.0,28.0,3.9,958.3,955.0,2013-10-05
1114,9898,17.8,26.0,3.9,959.3,956.1,2013-10-06
1117,9898,16.4,25.0,2.5,958.3,956.6,2013-10-07
1123,9898,16.6,29.0,3.1,959.0,957.6,2013-10-08
1126,9898,15.9,25.0,2.8,958.3,954.7,2013-10-09
1128,9898,15.2,30.0,8.6,954.7,948.9,2013-10-10
1133,9898,12.1,32.0,3.3,951.5,948.5,2013-10-11
1138,9898,11.2,30.0,2.2,954.7,951.5,2013-10-12
1142,9898,15.2,9.0,2.2,956.2,954.6,2013-10-13
1147,9898,17.3,1.0,1.4,956.6,955.0,2013-10-14
1149,9898,17.9,30.0,4.4,955.1,953.4,2013-10-15
1152,9898,20.1,30.0,6.9,955.7,953.9,2013-10-16
1156,9898,18.7,5.0,2.5,956.5,953.2,2013-10-17
1163,9898,21.1,9.0,3.9,953.2,950.2,2013-10-18
1165,9898,18.9,25.689655172413794,3.9,954.7,951.1,2013-10-19
1169,9898,19.0,25.689655172413794,3.6466666666666665,955.1,953.8,2013-10-20
1173,9898,19.0,12.0,3.1,955.1,950.8,2013-10-21
1178,9898,18.2,9.0,3.3,950.9,946.7,2013-10-22
1183,9898,18.2,29.0,2.2,953.5,947.5,2013-10-23
1187,9898,15.6,8.0,4.7,953.7,950.2,2013-10-24
1188,9898,20.0,10.0,5.6,953.5,948.9,2013-10-25
1192,9898,20.6,8.0,2.5,957.1,953.5,2013-10-26
1197,9898,18.5,29.0,2.8,959.4,956.9,2013-10-27
1202,9898,19.2,33.0,2.5,956.9,950.9,2013-10-28
1205,9898,12.6,29.0,6.7,955.5,952.2,2013-10-29
1208,9898,12.2,22.0,3.3,956.8,954.9,2013-10-30
1212,9898,10.6,99.0,2.2,959.3,956.8,2013-10-31
1216,9898,13.0,16.0,1.7,959.2,954.8,2013-11-01
1222,9898,17.5,27.0,2.5,954.8,951.9,2013-11-02
1224,9898,15.2,30.0,5.6,954.3,952.0,2013-11-03
1228,9898,10.8,31.0,6.7,952.0,942.9,2013-11-04
1234,9898,15.4,29.0,13.9,952.2,944.3,2013-11-05
1237,9898,18.8,29.0,6.9,955.1,952.2,2013-11-06
1240,9898,16.2,24.0,1.9,955.3,953.1,2013-11-07
1247,9898,14.0,28.0,4.7,954.3,951.9,2013-11-08
1249,9898,11.0,30.0,6.9,956.9,954.0,2013-11-09
1252,9898,12.6,30.0,11.4,957.1,955.8,2013-11-10
1258,9898,15.5,30.0,11.1,956.3,954.7,2013-11-11
1262,9898,17.6,20.0,3.3,954.4750000000003,949.7214285714286,2013-11-12
1264,9898,16.0,99.0,2.8,954.4750000000003,949.7214285714286,2013-11-13
1269,9898,12.0,31.0,9.7,959.3,955.6,2013-11-14
1273,9898,7.8,32.0,6.1,955.6,952.2,2013-11-15
1276,9898,4.2,31.0,3.3,954.3,951.4,2013-11-16
1280,9898,8.4,13.0,2.8,951.5,945.6,2013-11-17
1286,9898,8.5,30.0,3.1,945.7,937.7,2013-11-18
1291,9898,9.6,33.0,9.2,948.6,937.4,2013-11-19
1295,9898,5.0,32.0,9.4,949.9,947.9,2013-11-20
1296,9898,5.1,29.0,8.9,947.9,938.7,2013-11-21
1302,9898,4.8,30.0,10.0,944.1,937.3,2013-11-22
1307,9898,6.2,3.0,7.5,945.4,943.3,2013-11-23
1310,9898,8.4,30.0,4.2,952.0,945.4,2013-11-24
1312,9898,8.1,30.0,4.2,956.7,952.0,2013-11-25
1316,9898,5.2,27.0,1.9,958.7,956.3,2013-11-26
1321,9898,3.2,10.0,2.8,962.9,956.4,2013-11-27
1325,9898,4.2,29.0,3.1,964.5,961.1,2013-11-28
1328,9898,2.2,10.0,2.8,962.3,958.4,2013-11-29
1335,9898,6.6,33.0,8.3,958.4,947.9,2013-11-30
1338,9898,4.9,28.0,4.2,954.6,948.7,2013-12-01
1343,9898,2.1,9.0,3.1,960.3,953.9,2013-12-02
1347,9898,7.7,8.0,1.9,962.6,960.2,2013-12-03
1351,9898,8.8,24.0,1.7,963.5,961.8,2013-12-04
1353,9898,6.8,24.0,3.3,963.0,960.2,2013-12-05
1357,9898,4.6,24.0,2.5,962.6,959.1,2013-12-06
1362,9898,5.4,7.0,1.7,960.5,958.1,2013-12-07
1367,9898,5.0,8.0,1.7,962.3,960.3,2013-12-08
1370,9898,6.5,6.0,1.4,966.1,962.3,2013-12-09
1373,9898,0.4,99.0,1.7,969.8,964.9,2013-12-10
1377,9898,5.8,10.0,3.3,968.1,965.3,2013-12-11
1380,9898,3.8,5.0,1.4,968.2,963.1,2013-12-12
1387,9898,1.2,15.0,1.7,963.1,958.9,2013-12-13
1389,9898,2.2,9.0,2.2,968.2,963.0,2013-12-14
1394,9898,2.8,11.0,1.4,968.6,967.1,2013-12-15
1396,9898,5.8,10.0,4.4,967.7,964.6,2013-12-16
1400,9898,9.0,10.0,2.8,965.8,961.4,2013-12-17
1407,9898,9.2,12.0,1.7,961.4,956.6,2013-12-18
1411,9898,6.5,30.0,1.9,956.6,946.9,2013-12-19
1413,9898,7.4,29.0,5.3,965.2,947.8,2013-12-20
1416,9898,4.8,10.0,2.2,967.0,965.2,2013-12-21
1420,9898,7.0,22.0,2.5,966.2,963.0,2013-12-22
1424,9898,7.6,10.0,2.8,963.0,954.9,2013-12-23
1430,9898,6.2,8.0,5.0,954.9,937.8,2013-12-24
1433,9898,5.5,30.0,2.8,937.8,930.7,2013-12-25
1436,9898,5.4,28.0,11.7,948.6,935.3,2013-12-26
1440,9898,9.2,24.0,3.3,948.7,945.5,2013-12-27
1445,9898,7.1,28.0,6.4,954.6,943.4,2013-12-28
1450,9898,5.0,31.0,8.1,962.6,954.6,2013-12-29
1452,9898,4.2,99.0,1.9,962.6,951.5,2013-12-30
1459,9898,5.4,8.0,2.2,958.1,953.0,2013-12-31
1460,9898,7.2,11.0,2.5,953.9,948.9,2014-01-01
1466,9898,9.6,7.0,2.8,949.8,947.8,2014-01-02
1471,9898,12.2,28.0,3.1,953.0,949.8,2014-01-03
1473,9898,7.4,26.0,6.4,952.4,940.1,2014-01-04
1479,9898,4.8,30.0,5.6,954.3,947.4,2014-01-05
1480,9898,9.2,28.0,1.9,954.7,953.0,2014-01-06
1485,9898,10.9,32.0,2.8,957.3,954.2,2014-01-07
1491,9898,12.0,14.0,3.9,958.5,956.7,2014-01-08
1494,9898,10.0,8.0,1.1,957.5,954.4,2014-01-09
1497,9898,7.2,8.0,1.7,954.6,952.4,2014-01-10
1501,9898,7.9,12.0,1.4,957.0,952.6,2014-01-11
1504,9898,7.0,2.0,1.4,960.5,956.3,2014-01-12
1509,9898,6.4,28.0,3.3,957.4,949.8,2014-01-13
1514,9898,6.0,30.0,5.8,949.8,946.2,2014-01-14
1516,9898,5.9,30.0,2.5,951.0,947.5,2014-01-15
1520,9898,7.2,23.64,2.5,947.5,943.6,2014-01-16
1524,9898,6.5,23.64,2.5,944.9,937.9,2014-01-17
1528,9898,5.9,23.64,4.4,937.9,930.3,2014-01-18
1533,9898,6.4,23.64,3.3,939.0,930.8,2014-01-19
1538,9898,4.6,23.64,11.4,949.8,939.0,2014-01-20
1540,9898,5.6,23.64,3.9,950.7,948.0,2014-01-21
1546,9898,8.0,30.0,3.6,951.0,945.2,2014-01-22
1550,9898,8.0,28.0,8.9,960.3,951.0,2014-01-23
1552,9898,9.9,30.0,15.6,957.8,948.9,2014-01-24
1557,9898,13.0,30.0,14.2,957.9,949.9,2014-01-25
1563,9898,11.6,30.0,7.8,957.9,947.6,2014-01-26
1564,9898,6.4,29.0,10.6,947.6,942.9,2014-01-27
1568,9898,4.8,29.0,3.1,943.0,933.6,2014-01-28
1574,9898,4.6,30.0,3.9,936.5,932.6,2014-01-29
1576,9898,5.0,31.0,8.9,942.3,936.4,2014-01-30
1581,9898,7.0,30.0,4.7,947.0,942.3,2014-01-31
1587,9898,5.6,28.0,6.7,946.4,942.8,2014-02-01
1589,9898,5.0,28.0,8.1,952.6,946.4,2014-02-02
1594,9898,3.3,4.0,2.2,950.5,944.2,2014-02-03
1598,9898,5.2,6.0,3.3,949.9,942.3,2014-02-04
1601,9898,8.4,26.0,6.1,949.9,939.3,2014-02-05
1607,9898,8.8,26.0,5.6,952.4639999999999,946.1239999999999,2014-02-06
1608,9898,8.4,30.0,6.7,952.4639999999999,946.1239999999999,2014-02-07
1612,9898,6.6,29.0,4.2,950.0,940.6,2014-02-08
1617,9898,3.9,8.0,3.6,948.1,931.2,2014-02-09
1623,9898,5.4,30.0,10.8,948.4,929.0,2014-02-10
1626,9898,2.0,27.0,3.1,951.3,945.8,2014-02-11
1631,9898,5.4,30.0,2.2,953.6,947.7,2014-02-12
1635,9898,10.6,32.0,3.3,951.0,948.3,2014-02-13
1637,9898,12.7,12.0,3.6,950.3,944.4,2014-02-14
1640,9898,11.2,31.0,4.7,949.5,943.4,2014-02-15
1647,9898,8.2,28.0,2.8,951.3,949.5,2014-02-16
1650,9898,7.4,26.653846153846153,2.5,950.6,948.6,2014-02-17
1655,9898,8.4,28.0,3.6,949.2,947.4,2014-02-18
1657,9898,9.9,28.0,5.3,954.4,948.5,2014-02-19
1663,9898,9.9,28.0,4.2,954.4,950.9,2014-02-20
1667,9898,7.1,99.0,10.0,952.4639999999999,946.1239999999999,2014-02-21
1670,9898,7.4,28.0,5.6,957.5,954.4,2014-02-22
1675,9898,8.6,8.0,4.2,957.5,951.5,2014-02-23
1678,9898,9.7,10.0,3.9,952.7,950.8,2014-02-24
1681,9898,7.3,30.0,3.3,953.4,950.5,2014-02-25
1684,9898,5.4,30.0,7.5,960.3,952.4,2014-02-26
1690,9898,5.1,29.0,5.8,960.7,957.1,2014-02-27
1693,9898,5.8,26.653846153846153,4.922222222222222,958.1,946.1,2014-02-28
1699,9898,5.4,30.0,5.0,947.7,936.3,2014-03-01
1702,9898,9.4,30.0,7.2,940.6,936.1,2014-03-02
1707,9898,7.3,30.0,12.5,939.7,937.0,2014-03-03
1711,9898,6.4,32.0,11.1,945.8,939.7,2014-03-04
1715,9898,11.8,28.0,10.0,954.7,944.5,2014-03-05
1718,9898,11.8,10.0,2.8,958.3,954.7,2014-03-06
1720,9898,11.6,8.0,2.2,959.9,957.7,2014-03-07
1726,9898,12.9,10.0,2.5,960.0,957.2,2014-03-08
1730,9898,12.9,9.0,3.1,962.3,959.7,2014-03-09
1734,9898,12.6,27.0,3.9,960.1,953.9,2014-03-10
1737,9898,12.6,6.0,3.1,958.8,953.9,2014-03-11
1743,9898,11.7,14.0,3.3,961.9,958.8,2014-03-12
1746,9898,11.6,19.61904761904762,2.2,962.9,961.3,2014-03-13
1748,9898,12.4,19.61904761904762,3.3,961.7,958.6,2014-03-14
1752,9898,13.8,25.0,4.7,961.4,958.3,2014-03-15
1758,9898,13.6,25.0,5.3,959.4,956.9,2014-03-16
1762,9898,16.4,19.61904761904762,1.9,958.2,954.6,2014-03-17
1765,9898,14.8,19.61904761904762,2.5,957.8,955.0,2014-03-18
1768,9898,12.2,19.61904761904762,2.5,959.4,954.7,2014-03-19
1774,9898,15.0,19.61904761904762,2.8,955.3,953.3,2014-03-20
1776,9898,12.5,19.61904761904762,2.8,955.3,950.8,2014-03-21
1782,9898,10.6,19.61904761904762,5.6,950.8,946.1,2014-03-22
1785,9898,5.5,19.61904761904762,11.1,955.0,948.7,2014-03-23
1788,9898,7.0,19.61904761904762,6.1,954.8,949.1,2014-03-24
1792,9898,6.8,30.0,12.2,950.9,943.6,2014-03-25
1799,9898,7.3,31.0,8.6,946.1,941.1,2014-03-26
1800,9898,7.8,30.0,4.7,946.6,944.4,2014-03-27
1806,9898,10.5,12.0,5.3,948.5,945.8,2014-03-28
1811,9898,11.7,11.0,6.9,948.2,943.8,2014-03-29
1813,9898,10.2,8.0,3.3,950.4,947.3,2014-03-30
1819,9898,13.4,6.0,2.8,951.3,949.1,2014-03-31
1823,9898,13.6,11.0,5.0,949.6,944.8,2014-04-01
1826,9898,13.5,17.0,5.3,945.7,935.9,2014-04-02
1831,9898,9.2,28.0,5.8,939.3,935.1,2014-04-03
1834,9898,13.2,29.0,10.0,949.9,939.3,2014-04-04
1837,9898,15.0,29.0,9.4,954.7,949.9,2014-04-05
1841,9898,17.0,7.0,1.9,955.7,954.5,2014-04-06
1846,9898,18.5,8.0,2.2,955.5,954.0,2014-04-07
1849,9898,16.2,27.0,5.0,957.6,955.2,2014-04-08
1855,9898,16.1,9.0,2.2,957.6,954.7,2014-04-09
1858,9898,18.6,24.0,3.9,955.4,952.3,2014-04-10
1862,9898,19.2,2.0,2.5,954.2,947.9,2014-04-11
1864,9898,16.5,20.0,2.5,955.7,951.8,2014-04-12
1870,9898,16.3,26.0,4.4,957.3,952.9,2014-04-13
1872,9898,17.4,13.0,2.2,955.4,951.9,2014-04-14
1878,9898,19.5,27.0,3.6,952.6,950.1,2014-04-15
1883,9898,19.8,99.0,3.3,954.6,951.9,2014-04-16
1885,9898,18.1,99.0,4.4,955.3,950.8,2014-04-17
1888,9898,18.1,26.0,5.3,951.7,944.5,2014-04-18
1893,9898,16.4,26.0,4.7,944.5,938.1,2014-04-19
1899,9898,12.7,10.0,3.6,940.8,937.9,2014-04-20
1902,9898,13.4,10.0,2.8,943.2,939.2,2014-04-21
1907,9898,14.2,30.0,4.7,953.2,943.2,2014-04-22
1911,9898,16.3,28.0,3.3,954.9,953.2,2014-04-23
1914,9898,14.0,29.0,4.2,954.9,948.4,2014-04-24
1919,9898,12.0,30.0,13.1,952.9,949.0,2014-04-25
1920,9898,13.5,32.0,4.7,952.8,948.3,2014-04-26
1927,9898,11.8,30.0,12.5,951.8,949.7,2014-04-27
1931,9898,13.4,26.0,10.6,951.6,950.3,2014-04-28
1935,9898,15.2,29.0,6.7,951.7,950.1,2014-04-29
1938,9898,15.8,29.0,10.0,951.3,948.5,2014-04-30
1941,9898,15.9,30.0,7.5,952.6,951.0,2014-05-01
1945,9898,13.0,30.0,12.2,953.1,949.9,2014-05-02
1949,9898,15.2,29.0,6.7,953.1,949.2,2014-05-03
1952,9898,14.0,25.0,3.3,951.8,949.3,2014-05-04
1956,9898,17.3,10.0,3.3,952.2,950.3,2014-05-05
1960,9898,17.8,99.0,3.3,953.4,951.7,2014-05-06
1966,9898,20.5,29.0,4.7,955.1,952.2,2014-05-07
1968,9898,19.2,9.0,2.8,956.3,953.9,2014-05-08
1974,9898,21.2,30.818181818181817,2.5,957.0,954.6,2014-05-09
1976,9898,22.4,30.818181818181817,3.1,955.4,952.2,2014-05-10
1980,9898,16.4,30.818181818181817,6.1,954.3,952.2,2014-05-11
1987,9898,13.2,30.818181818181817,3.6,954.3,950.8,2014-05-12
1991,9898,12.9,30.818181818181817,9.2,960.8,952.7,2014-05-13
1995,9898,13.8,30.818181818181817,4.7,962.2,959.0,2014-05-14
1999,9898,16.8,30.818181818181817,3.3,960.2,954.4,2014-05-15
2002,9898,18.7,30.818181818181817,3.1,955.9,950.1,2014-05-16
2006,9898,18.2,16.0,3.6,952.3,948.9,2014-05-17
2009,9898,17.3,18.0,2.8,951.5,945.3,2014-05-18
2015,9898,16.6,22.0,5.0,945.3,941.6,2014-05-19
2019,9898,16.9,24.0,5.8,946.4,943.2,2014-05-20
2020,9898,16.6,23.0,5.3,947.0,941.8,2014-05-21
2026,9898,14.6,99.0,4.2,949.8,946.7,2014-05-22
2028,9898,14.9,26.0,3.9,951.3,949.0,2014-05-23
2033,9898,13.2,14.0,4.4,953.3,951.1,2014-05-24
2037,9898,15.2,30.818181818181817,3.6,953.7,951.5,2014-05-25
2042,9898,14.4,29.0,8.6,955.5,952.9,2014-05-26
2047,9898,14.4,22.0,3.1,955.7,951.4,2014-05-27
2049,9898,14.0,29.0,2.5,951.4,949.0,2014-05-28
2053,9898,14.6,29.0,4.2,953.1,951.2,2014-05-29
2058,9898,16.5,30.0,6.1,955.3,952.9,2014-05-30
2063,9898,16.0,36.0,2.8,955.9,954.3,2014-05-31
2064,9898,18.0,23.0,5.0,956.1,952.2,2014-06-01
2070,9898,17.0,26.0,4.4,955.0,952.9,2014-06-02
2072,9898,19.0,29.0,3.9,953.8,949.5,2014-06-03
2078,9898,19.5,29.0,6.9,952.1,948.1,2014-06-04
2082,9898,19.9,10.0,4.2,952.7,947.1,2014-06-05
2085,9898,22.3,12.0,5.0,951.1,948.5,2014-06-06
2089,9898,23.6,10.0,4.2,951.7,948.2,2014-06-07
2092,9898,25.0,10.0,3.9,953.7,950.3,2014-06-08
2098,9898,26.2,16.0,5.8,953.7,951.1,2014-06-09
2100,9898,25.4,12.0,3.3,956.0,952.7,2014-06-10
2107,9898,24.4,8.0,1.9,959.7,956.0,2014-06-11
2111,9898,26.8,2.0,3.9,959.7,957.5,2014-06-12
2115,9898,25.6,26.0,2.2,958.5,952.7,2014-06-13
2117,9898,23.2,31.0,6.1,953.5,948.1,2014-06-14
2122,9898,21.3,32.0,5.6,951.3,947.9,2014-06-15
2127,9898,20.8,21.0,2.8,952.1,950.7,2014-06-16
2131,9898,22.0,17.678571428571427,5.3,952.7,947.9,2014-06-17
2135,9898,21.0,10.0,3.6,954.9,951.7,2014-06-18
2138,9898,22.0,8.0,2.8,957.1,952.5,2014-06-19
2142,9898,25.0,10.0,3.1,953.9,949.0,2014-06-20
2146,9898,25.6,14.0,4.2,952.3,949.6,2014-06-21
2151,9898,26.2,13.0,2.8,954.1,951.0,2014-06-22
2153,9898,25.0,33.0,3.3,954.5,951.6,2014-06-23
2158,9898,17.8,2.0,3.9,953.3,949.3,2014-06-24
2162,9898,20.3,11.0,3.1,950.1,947.6,2014-06-25
2165,9898,19.4,27.0,4.7,954.3,950.1,2014-06-26
2170,9898,20.4,10.0,4.4,955.0,951.7,2014-06-27
2175,9898,24.8,30.0,4.4,952.5,946.4,2014-06-28
2178,9898,18.2,30.0,9.2,956.1,949.2,2014-06-29
2181,9898,19.6,17.678571428571427,1.9,956.3,951.3,2014-06-30
2187,9898,22.3,11.0,4.7,952.2,947.8,2014-07-01
2191,9898,21.2,27.94736842105263,3.1,957.0,950.1,2014-07-02
2192,9898,19.9,10.0,3.1,956.6,951.6,2014-07-03
2197,9898,21.2,99.0,7.2,953.0,949.8,2014-07-04
2202,9898,24.6,9.0,3.3,953.3,949.1,2014-07-05
2205,9898,21.9,27.94736842105263,3.3,952.1,947.5,2014-07-06
2208,9898,18.8,30.0,7.5,955.0,950.9,2014-07-07
2212,9898,19.2,99.0,8.9,955.0,953.4,2014-07-08
2217,9898,19.6,30.0,12.2,954.3,952.3,2014-07-09
2220,9898,19.5,27.94736842105263,6.7,954.1,952.0,2014-07-10
2225,9898,20.6,28.0,5.8,954.1,950.3,2014-07-11
2228,9898,21.0,27.94736842105263,5.8,952.8,951.2,2014-07-12
2235,9898,22.0,27.94736842105263,4.7,953.6,950.7,2014-07-13
2239,9898,23.9,30.0,5.8,954.5,951.9,2014-07-14
2243,9898,25.2,3.0,3.6,955.7,954.4,2014-07-15
2247,9898,27.8,9.0,3.1,956.5,953.8,2014-07-16
2251,9898,28.8,27.94736842105263,4.7,955.8,952.3,2014-07-17
2253,9898,27.4,11.0,6.7,953.6,948.1,2014-07-18
2259,9898,25.1,9.0,5.0,949.4,947.5,2014-07-19
2263,9898,21.4,30.0,10.3,954.8,949.1,2014-07-20
2264,9898,22.2,32.0,6.9,955.8,953.4,2014-07-21
2269,9898,22.3,25.0,4.2,954.4,950.7,2014-07-22
2272,9898,24.6,26.0,2.5,951.0,947.0,2014-07-23
2276,9898,26.8,27.94736842105263,3.1,950.3,946.9,2014-07-24
2281,9898,25.6,11.0,2.5,950.9,948.4,2014-07-25
2285,9898,27.5,27.94736842105263,4.4,952.5,949.9,2014-07-26
2291,9898,26.0,27.94736842105263,4.4,953.7,951.1,2014-07-27
2294,9898,23.6,27.94736842105263,5.8,952.1,950.0,2014-07-28
2298,9898,21.4,27.94736842105263,11.1,951.9,950.0,2014-07-29
2302,9898,21.7,27.94736842105263,4.2,952.2,950.8,2014-07-30
2306,9898,23.9,29.0,4.2,951.8,948.6,2014-07-31
2309,9898,23.7,2.0,4.2,948.7,943.7,2014-08-01
2314,9898,22.6,2.0,2.5,948.7,944.7,2014-08-02
2318,9898,23.1,3.0,2.2,951.9,948.5,2014-08-03
2323,9898,25.0,9.0,1.9,954.1,951.9,2014-08-04
2327,9898,25.2,28.0,4.2,955.8,953.5,2014-08-05
2330,9898,25.8,28.0,4.4,954.7,952.0,2014-08-06
2335,9898,25.8,9.0,2.5,953.5,950.7,2014-08-07
2339,9898,26.4,99.0,5.0,951.6,945.9,2014-08-08
2340,9898,25.0,12.0,4.7,950.4,948.3,2014-08-09
2344,9898,27.4,31.0,4.2,949.7,948.5,2014-08-10
2351,9898,26.0,26.0,3.6,953.5,949.7,2014-08-11
2352,9898,25.7,27.48148148148148,3.1,952.9,948.1,2014-08-12
2356,9898,19.9,29.0,11.7,953.5,948.1,2014-08-13
2361,9898,19.2,99.0,4.4,955.3,953.3,2014-08-14
2366,9898,21.0,27.48148148148148,6.7,956.3,954.5,2014-08-15
2370,9898,20.0,24.0,4.2,957.7,955.9,2014-08-16
2373,9898,20.6,8.0,2.5,957.3,951.9,2014-08-17
2376,9898,23.6,27.48148148148148,3.3,952.0,946.7,2014-08-18
2383,9898,21.9,27.48148148148148,2.5,952.0,947.5,2014-08-19
2387,9898,22.4,30.0,4.2,953.5,950.9,2014-08-20
2390,9898,19.5,10.0,3.3,953.5,951.3,2014-08-21
2394,9898,21.7,29.0,3.1,952.9,950.1,2014-08-22
2398,9898,19.2,24.0,4.7,955.7,952.9,2014-08-23
2403,9898,22.7,11.0,3.1,956.1,952.5,2014-08-24
2405,9898,25.8,7.0,2.5,953.7,950.1,2014-08-25
2408,9898,26.7,28.0,5.6,950.9,948.9,2014-08-26
2413,9898,26.6,24.0,5.0,952.9,950.8,2014-08-27
