,indicativo,fecha,tmed,dir,velmedia,presMax,presMin
8531,9263D,2018-11-03,6.8,35.0,4.7,972.9,965.6
8535,9263D,2018-11-04,8.0,12.0,0.8,965.6,951.3
8539,9263D,2018-11-05,9.6,11.0,5.8,951.3,948.6
8542,9263D,2018-11-06,9.4,25.0,5.6,957.6,951.2
8546,9263D,2018-11-07,10.2,12.0,4.7,966.1,955.3
8549,9263D,2018-11-08,7.6,27.0,3.3,965.9,958.5
8555,9263D,2018-11-09,11.0,23.0,2.2,964.1,959.6
8557,9263D,2018-11-10,13.0,12.0,3.6,960.4,955.8
8563,9263D,2018-11-11,13.6,17.0,6.7,960.4,957.1
8564,9263D,2018-11-12,14.6,16.0,3.1,969.7,957.6
8571,9263D,2018-11-13,12.3,99.0,1.7,973.7,969.7
8573,9263D,2018-11-14,,,2.5,972.9,967.3
8577,9263D,2018-11-15,14.2,15.0,2.8,968.5,966.0
8582,9263D,2018-11-16,11.9,99.0,1.4,968.7,966.1
8584,9263D,2018-11-17,11.2,26.0,0.6,966.2,958.7
8590,9263D,2018-11-18,10.4,12.0,5.6,958.7,955.2
8594,9263D,2018-11-19,9.8,99.0,2.2,955.2,948.1
8597,9263D,2018-11-20,4.6,34.0,1.9,952.4,946.8
8603,9263D,2018-11-21,9.2,99.0,3.6,961.0,952.0
8607,9263D,2018-11-22,10.2,18.0,5.6,963.3,960.5
8608,9263D,2018-11-23,7.4,14.0,2.8,962.2,958.5
8615,9263D,2018-11-24,7.0,20.0,1.7,963.1,957.0
8619,9263D,2018-11-25,7.9,99.0,2.8,957.5,952.7
8623,9263D,2018-11-26,6.2,31.0,5.6,968.1,951.7
8625,9263D,2018-11-27,7.8,32.0,1.4,969.3,967.4
8629,9263D,2018-11-28,7.2,99.0,1.4,969.7,967.2
8633,9263D,2018-11-29,4.8,13.0,1.7,967.2,963.7
8639,9263D,2018-11-30,8.4,99.0,3.1,970.4,963.6
8641,9263D,2018-12-01,6.9,99.0,1.1,969.5,967.0
8644,9263D,2018-12-02,10.2,18.0,1.4,968.5,966.1
8650,9263D,2018-12-03,8.7,25.0,1.7,970.8,967.9
8655,9263D,2018-12-04,8.6,99.0,0.6,972.4,969.4
8656,9263D,2018-12-05,7.5,12.0,0.8,973.9,970.4
8660,9263D,2018-12-06,10.6,99.0,2.8,976.6,973.5
8664,9263D,2018-12-07,5.4,35.0,1.9,974.8,971.0
8671,9263D,2018-12-08,8.7,35.0,3.1,976.6,974.2
8672,9263D,2018-12-09,8.0,33.0,5.3,979.9,975.0
8677,9263D,2018-12-10,7.4,99.0,4.4,979.9,963.8
8681,9263D,2018-12-11,4.5,16.0,1.4,972.7,966.9
8684,9263D,2018-12-12,6.7,99.0,1.9,968.5,959.5
8688,9263D,2018-12-13,7.4,32.0,3.6,959.7,952.8
8693,9263D,2018-12-14,6.1,30.0,5.0,969.9,959.7
8698,9263D,2018-12-15,5.8,99.0,1.4,970.1,965.8
8702,9263D,2018-12-16,9.4,32.0,2.2,971.3,961.3
8706,9263D,2018-12-17,4.4,31.0,1.4,975.8,971.2
8710,9263D,2018-12-18,6.0,99.0,2.8,973.0,964.7
8715,9263D,2018-12-19,7.8,25.0,3.3,968.9,965.1
8718,9263D,2018-12-20,7.9,19.0,1.7,974.1,968.6
8720,9263D,2018-12-21,8.8,18.0,1.9,976.6,973.4
8727,9263D,2018-12-22,8.5,99.0,0.8,978.6,976.1
8729,9263D,2018-12-23,5.4,99.0,0.8,978.5,975.4
8732,9263D,2018-12-24,9.4,,2.5,976.8,973.8
8739,9263D,2018-12-25,6.6,14.0,1.1,976.3,974.1
8742,9263D,2018-12-26,5.4,18.0,1.4,977.1,974.7
8745,9263D,2018-12-27,3.1,5.0,1.1,975.4,973.2
8749,9263D,2018-12-28,5.4,35.0,4.7,977.4,974.3
8753,9263D,2018-12-29,6.0,99.0,6.4,979.2,976.4
8759,9263D,2018-12-30,6.9,32.0,2.2,978.9,975.6
8760,9263D,2018-12-31,8.3,99.0,3.6,977.7,974.7
8764,9263D,2019-01-01,7.8,32.0,4.4,978.5,976.0
8769,9263D,2019-01-02,3.4,35.0,8.6,979.9,977.0
8773,9263D,2019-01-03,5.0,35.0,2.8,977.3,973.8
8777,9263D,2019-01-04,4.6,35.0,4.7,979.2,975.2
8783,9263D,2019-01-05,5.2,99.0,3.9,980.7,978.4
8784,9263D,2019-01-06,4.8,35.0,6.4,980.3,977.9
8789,9263D,2019-01-07,1.9,99.0,6.4,981.3,978.8
8792,9263D,2019-01-08,4.9,99.0,6.1,979.5,974.2
8796,9263D,2019-01-09,5.4,35.0,6.7,974.2,968.4
8802,9263D,2019-01-10,1.4,99.0,7.8,972.4,967.9
8804,9263D,2019-01-11,2.3,35.0,7.5,977.1,972.1
8811,9263D,2019-01-12,5.2,35.0,6.9,977.6,975.8
8812,9263D,2019-01-13,7.4,99.0,4.7,977.0,973.3
8817,9263D,2019-01-14,8.5,36.0,4.7,973.3,970.2
8820,9263D,2019-01-15,6.2,32.0,1.7,970.2,965.3
8824,9263D,2019-01-16,2.8,99.0,1.7,966.1,962.3
8831,9263D,2019-01-17,4.6,31.0,3.3,967.7,963.8
8832,9263D,2019-01-18,3.2,22.0,0.8,967.5,962.7
8839,9263D,2019-01-19,4.1,17.0,3.1,963.1,955.5
8843,9263D,2019-01-20,5.2,99.0,2.8,965.1,956.1
8846,9263D,2019-01-21,4.7,35.0,4.7,968.5,965.1
8850,9263D,2019-01-22,2.2,34.0,1.1,967.5,954.6
8855,9263D,2019-01-23,3.6,99.0,6.1,954.6,947.6
8858,9263D,2019-01-24,2.2,34.0,4.4,963.5,954.4
8861,9263D,2019-01-25,6.4,99.0,4.7,968.9,962.4
8864,9263D,2019-01-26,6.5,32.0,1.7,968.9,960.5
8869,9263D,2019-01-27,3.7,30.0,4.7,963.2,958.1
8873,9263D,2019-01-28,5.4,30.0,6.7,963.6,956.5
8878,9263D,2019-01-29,5.3,31.0,4.4,963.6,953.0
8883,9263D,2019-01-30,4.4,20.0,1.7,958.0,949.0
8885,9263D,2019-01-31,6.5,28.0,1.4,949.0,939.7
8891,9263D,2019-02-01,7.0,27.0,6.4,940.3,933.6
8894,9263D,2019-02-02,2.5,34.0,7.5,964.8,940.3
8899,9263D,2019-02-03,1.7,99.0,5.8,975.3,964.8
8903,9263D,2019-02-04,3.8,33.0,1.9,975.5,972.7
8905,9263D,2019-02-05,8.4,99.0,3.3,976.0,973.9
8911,9263D,2019-02-06,9.4,99.0,0.8,974.5,968.0
8912,9263D,2019-02-07,6.0,99.0,3.1,971.3,968.4
8918,9263D,2019-02-08,6.3,21.0,0.3,970.3,965.3
8923,9263D,2019-02-09,7.4,17.0,2.2,969.1,964.4
8926,9263D,2019-02-10,7.8,35.0,2.8,971.8,962.6
8930,9263D,2019-02-11,6.3,36.0,4.4,979.0,971.7
8934,9263D,2019-02-12,6.4,36.0,0.8,979.5,976.5
8938,9263D,2019-02-13,6.0,28.0,0.6,978.2,975.7
8942,9263D,2019-02-14,7.2,21.0,2.5,979.4,974.8
8945,9263D,2019-02-15,5.8,29.0,0.8,976.9,973.5
8951,9263D,2019-02-16,7.0,14.0,3.6,975.7,970.9
8953,9263D,2019-02-17,10.7,99.0,3.3,971.9,965.8
8957,9263D,2019-02-18,6.8,22.0,1.7,968.1,964.6
8962,9263D,2019-02-19,7.4,28.0,0.8,968.8,965.7
8967,9263D,2019-02-20,6.8,24.0,0.8,973.1,968.6
8970,9263D,2019-02-21,8.2,29.0,1.1,977.9,973.1
8973,9263D,2019-02-22,9.8,29.0,1.7,978.9,974.2
8977,9263D,2019-02-23,9.8,99.0,4.4,976.8,974.2
8981,9263D,2019-02-24,9.4,29.0,1.7,979.4,976.4
8984,9263D,2019-02-25,9.0,99.0,1.4,979.5,975.6
8988,9263D,2019-02-26,10.6,20.0,1.7,977.9,974.3
8995,9263D,2019-02-27,11.4,35.0,1.4,975.6,971.2
8997,9263D,2019-02-28,9.2,32.0,5.3,976.6,974.7
9001,9263D,2019-03-01,8.0,99.0,3.9,974.9,969.6
9004,9263D,2019-03-02,10.2,99.0,3.6,972.5,970.1
9010,9263D,2019-03-03,9.0,20.0,1.4,970.4,961.7
9013,9263D,2019-03-04,9.9,99.0,4.4,965.9,960.9
9017,9263D,2019-03-05,9.3,12.0,4.7,965.4,956.4
9023,9263D,2019-03-06,11.9,17.0,9.7,956.4,945.6
9027,9263D,2019-03-07,7.8,24.0,2.8,963.2,956.4
9029,9263D,2019-03-08,8.5,99.0,2.5,974.9,963.2
9034,9263D,2019-03-09,10.7,99.0,2.2,978.1,974.6
9038,9263D,2019-03-10,10.0,35.0,3.6,977.9,974.5
9040,9263D,2019-03-11,7.4,36.0,4.7,980.2,976.2
9045,9263D,2019-03-12,7.6,34.0,2.8,976.2,967.7
9048,9263D,2019-03-13,7.4,33.0,6.1,977.4,972.3
9053,9263D,2019-03-14,6.9,,3.9,977.6,975.0
9056,9263D,2019-03-15,8.4,2.0,3.6,976.8,972.4
9062,9263D,2019-03-16,10.6,17.0,0.8,972.9,962.5
9066,9263D,2019-03-17,7.7,36.0,5.0,972.3,961.6
9069,9263D,2019-03-18,7.0,36.0,5.6,974.3,971.0
9072,9263D,2019-03-19,6.8,36.0,6.4,976.4,971.5
9078,9263D,2019-03-20,7.0,4.0,5.8,976.7,973.9
9082,9263D,2019-03-21,7.2,99.0,2.5,975.9,972.2
9084,9263D,2019-03-22,8.6,22.0,1.4,975.8,972.4
9089,9263D,2019-03-23,11.6,99.0,1.4,974.8,969.8
9094,9263D,2019-03-24,11.6,4.0,4.2,972.5,969.3
9096,9263D,2019-03-25,10.0,35.0,7.5,972.7,969.7
9101,9263D,2019-03-26,8.8,3.0,9.7,972.0,969.2
9104,9263D,2019-03-27,9.6,1.0,5.3,974.8,970.4
9108,9263D,2019-03-28,9.3,32.0,5.6,975.2,971.2
9113,9263D,2019-03-29,9.7,18.0,3.1,973.0,968.0
9118,9263D,2019-03-30,10.8,99.0,3.1,970.1,964.2
9122,9263D,2019-03-31,9.8,21.0,2.5,966.0,960.7
9125,9263D,2019-04-01,11.4,99.0,2.5,963.0,960.7
9131,9263D,2019-04-02,11.2,36.0,3.3,963.0,959.4
9135,9263D,2019-04-03,5.6,34.0,4.7,959.5,952.1
9139,9263D,2019-04-04,6.8,17.0,3.3,952.1,946.8
9143,9263D,2019-04-05,8.4,21.0,5.3,946.8,944.1
9144,9263D,2019-04-06,8.2,23.0,1.7,950.3,945.9
9148,9263D,2019-04-07,8.6,36.0,2.5,958.5,950.3
9152,9263D,2019-04-08,8.6,19.0,2.2,959.5,957.4
9159,9263D,2019-04-09,8.6,31.0,2.2,959.4,955.2
9163,9263D,2019-04-10,9.6,35.0,4.7,965.1,958.5
9164,9263D,2019-04-11,8.6,34.0,4.7,967.6,964.6
9169,9263D,2019-04-12,9.8,36.0,6.9,967.4,964.8
9175,9263D,2019-04-13,10.6,4.0,2.2,966.4,962.8
9179,9263D,2019-04-14,13.2,31.0,2.8,963.9,962.8
9180,9263D,2019-04-15,14.8,34.0,4.4,965.1,955.5
9184,9263D,2019-04-16,13.3,99.0,1.7,966.9,963.0
9188,9263D,2019-04-17,15.1,17.0,2.8,963.9,957.9
9194,9263D,2019-04-18,13.8,99.0,1.9,964.5,960.2
9199,9263D,2019-04-19,15.2,17.0,1.9,970.5,963.3
9203,9263D,2019-04-20,15.6,2.0,1.9,970.2,964.4
9204,9263D,2019-04-21,11.6,21.0,1.9,967.0,956.3
9208,9263D,2019-04-22,12.5,17.0,3.6,956.3,945.3
9215,9263D,2019-04-23,14.0,21.0,2.8,947.5,942.6
9219,9263D,2019-04-24,8.8,16.0,9.7,950.7,946.8
9222,9263D,2019-04-25,11.5,21.0,3.9,962.3,949.5
9225,9263D,2019-04-26,10.2,99.0,3.9,974.2,962.3
9231,9263D,2019-04-27,9.9,99.0,4.4,975.5,973.4
9233,9263D,2019-04-28,11.8,99.0,6.7,974.8,968.8
9237,9263D,2019-04-29,12.4,2.0,4.2,969.4,963.7
9241,9263D,2019-04-30,12.8,99.0,4.7,966.0,963.2
9246,9263D,2019-05-01,13.0,34.0,3.9,965.6,960.9
9250,9263D,2019-05-02,11.6,99.0,6.7,965.8,963.6
9254,9263D,2019-05-03,10.1,1.0,5.6,963.8,961.0
9259,9263D,2019-05-04,11.0,2.0,5.3,966.3,961.8
9263,9263D,2019-05-05,7.4,99.0,6.7,968.1,966.2
9265,9263D,2019-05-06,11.0,99.0,1.9,966.9,962.7
9269,9263D,2019-05-07,14.4,99.0,1.7,964.7,956.7
9273,9263D,2019-05-08,17.0,26.0,6.1,957.8,952.5
9277,9263D,2019-05-09,13.0,26.0,3.3,960.4,957.8
9280,9263D,2019-05-10,18.2,35.0,2.8,965.9,959.0
9286,9263D,2019-05-11,13.0,35.0,6.7,975.7,965.9
9291,9263D,2019-05-12,12.7,35.0,6.7,976.5,972.4
9293,9263D,2019-05-13,13.6,99.0,6.7,972.4,968.0
9297,9263D,2019-05-14,14.2,34.0,4.2,968.8,962.1
9302,9263D,2019-05-15,15.0,99.0,4.7,962.4,959.4
9307,9263D,2019-05-16,15.8,99.0,3.6,961.0,951.6
9310,9263D,2019-05-17,9.8,32.0,3.9,958.6,951.4
9314,9263D,2019-05-18,8.3,31.0,3.9,959.3,956.8
9318,9263D,2019-05-19,10.6,99.0,5.0,962.5,957.6
9323,9263D,2019-05-20,11.4,99.0,3.6,963.7,960.9
9327,9263D,2019-05-21,12.2,99.0,4.7,966.0,963.0
9330,9263D,2019-05-22,15.4,33.0,2.2,966.5,963.5
9334,9263D,2019-05-23,16.6,35.0,3.1,966.7,962.9
9339,9263D,2019-05-24,12.8,36.0,5.0,967.7,965.0
9340,9263D,2019-05-25,13.8,99.0,5.8,970.4,966.8
9344,9263D,2019-05-26,13.1,35.0,5.6,969.8,966.1
9349,9263D,2019-05-27,14.0,34.0,5.3,966.1,963.1
9352,9263D,2019-05-28,12.6,35.0,5.8,970.1,964.8
9357,9263D,2019-05-29,13.2,99.0,7.2,973.9,969.8
9360,9263D,2019-05-30,15.6,35.0,3.3,973.7,970.7
9364,9263D,2019-05-31,19.0,3.0,1.9,971.7,967.6
9369,9263D,2019-06-01,20.4,21.0,1.4,969.1,964.8
9375,9263D,2019-06-02,21.1,99.0,1.7,966.1,962.1
9379,9263D,2019-06-03,21.8,21.0,0.6,964.9,959.0
9380,9263D,2019-06-04,21.6,34.0,4.4,959.3,953.5
9384,9263D,2019-06-05,12.8,34.0,5.0,962.9,955.5
9391,9263D,2019-06-06,16.0,15.0,6.4,962.6,951.5
9394,9263D,2019-06-07,13.8,15.0,4.7,970.9,951.6
9398,9263D,2019-06-08,14.6,32.0,2.2,971.4,965.2
9400,9263D,2019-06-09,18.0,34.0,3.9,967.2,961.9
9404,9263D,2019-06-10,13.5,1.0,6.1,967.0,962.6
9410,9263D,2019-06-11,11.4,35.0,4.7,963.8,961.5
9412,9263D,2019-06-12,12.4,99.0,3.9,962.7,959.3
9419,9263D,2019-06-13,16.0,33.0,6.1,961.3,955.0
9420,9263D,2019-06-14,17.6,34.0,3.9,964.1,957.6
9424,9263D,2019-06-15,15.6,36.0,4.4,969.3,964.0
9431,9263D,2019-06-16,17.8,99.0,1.7,968.9,963.3
9435,9263D,2019-06-17,21.6,99.0,2.2,965.1,959.4
9436,9263D,2019-06-18,24.0,20.0,5.8,960.7,955.9
9441,9263D,2019-06-19,21.2,34.0,3.3,963.9,959.7
9445,9263D,2019-06-20,17.9,32.0,6.7,965.2,962.4
9450,9263D,2019-06-21,15.6,99.0,5.3,967.7,963.5
9453,9263D,2019-06-22,18.8,14.0,1.7,967.0,959.7
9458,9263D,2019-06-23,24.8,20.0,3.1,961.3,958.0
9462,9263D,2019-06-24,23.6,17.0,4.2,964.2,959.6
9464,9263D,2019-06-25,25.6,99.0,2.5,964.9,961.3
9468,9263D,2019-06-26,26.7,18.0,2.8,965.8,961.8
9475,9263D,2019-06-27,30.0,10.0,3.6,968.2,962.8
9477,9263D,2019-06-28,27.8,31.0,2.2,967.4,962.8
9481,9263D,2019-06-29,28.0,33.0,4.4,966.0,960.6
9485,9263D,2019-06-30,27.0,33.0,3.6,967.1,961.4
9490,9263D,2019-07-01,,,7.2,,
9494,9263D,2019-07-02,,,4.2,969.8,962.5
9497,9263D,2019-07-03,25.2,99.0,2.5,965.0,960.1
9501,9263D,2019-07-04,26.9,14.0,2.2,964.8,961.2
9505,9263D,2019-07-05,27.9,35.0,3.9,964.3,961.0
9509,9263D,2019-07-06,27.6,35.0,3.9,963.4,959.1
9515,9263D,2019-07-07,24.5,34.0,5.8,963.7,960.2
9519,9263D,2019-07-08,22.4,32.0,4.2,963.6,958.9
9520,9263D,2019-07-09,19.1,32.0,6.1,966.5,962.2
9526,9263D,2019-07-10,21.0,35.0,5.3,976.5,963.2
9528,9263D,2019-07-11,21.7,99.0,3.1,965.3,962.6
9535,9263D,2019-07-12,23.2,99.0,3.6,966.5,963.6
9538,9263D,2019-07-13,22.8,1.0,5.6,966.5,959.2
9543,9263D,2019-07-14,21.8,35.0,6.7,964.9,961.1
9545,9263D,2019-07-15,21.0,99.0,7.2,965.0,962.6
9549,9263D,2019-07-16,20.8,32.0,3.9,965.4,962.8
9554,9263D,2019-07-17,21.9,99.0,5.0,966.1,962.3
9559,9263D,2019-07-18,20.0,99.0,6.7,966.4,964.4
9563,9263D,2019-07-19,23.0,23.0,3.3,966.4,959.2
9567,9263D,2019-07-20,25.7,99.0,4.4,968.6,961.3
9569,9263D,2019-07-21,25.2,34.0,4.2,971.1,966.6
