,indicativo,fecha,tmed,dir,velmedia,presMax,presMin
354,0076,2017-12-21,11.8,1.0,2.2,1036.5,1028.0
355,9898,2017-12-22,4.8,8.0,1.1,969.0,965.8
355,0076,2017-12-22,11.6,99.0,4.2,1033.8,1029.8
355,9434,2017-12-22,10.2,30.0,9.7,1004.9,1001.9
355,9263D,2017-12-22,5.6,99.0,7.8,984.9,982.5
356,9898,2017-12-23,2.0,10.0,1.4,970.0,966.8
356,9434,2017-12-23,7.8,30.0,2.8,1005.8,1002.8
356,9263D,2017-12-23,6.0,34.0,3.3,982.6,980.2
356,0076,2017-12-23,10.6,1.0,3.9,1035.0,1031.7
357,0076,2017-12-24,9.8,24.0,5.6,1034.0,1028.1
357,9898,2017-12-24,2.2,24.0,0.8,969.0,962.9
357,9434,2017-12-24,2.0,11.0,1.7,1004.8,999.0
357,9263D,2017-12-24,2.4,99.0,0.6,981.3,974.8
358,9263D,2017-12-25,2.0,32.0,0.6,974.8,965.4
358,9898,2017-12-25,1.7,10.0,2.2,962.9,954.5
358,9434,2017-12-25,0.6,12.0,3.3,999.0,990.0
358,0076,2017-12-25,11.0,2.0,3.1,1028.3,1018.9
359,9434,2017-12-26,5.2,27.0,2.2,990.0,973.1
359,9898,2017-12-26,4.3,25.0,1.1,954.7,939.4
359,0076,2017-12-26,10.8,29.0,2.5,1018.9,1004.7
359,9263D,2017-12-26,4.5,17.0,1.4,966.3,947.4
360,9263D,2017-12-27,5.2,32.0,6.1,958.2,946.6
360,9434,2017-12-27,7.4,29.0,7.2,980.9,969.3
360,0076,2017-12-27,11.0,30.0,8.3,1006.7,997.3
360,9898,2017-12-27,4.5,28.0,3.6,943.8,935.6
361,9898,2017-12-28,4.2,31.0,2.2,949.8,942.7
361,9263D,2017-12-28,5.1,99.0,2.2,963.2,955.7
361,9434,2017-12-28,7.8,29.0,3.9,986.6,978.1
361,0076,2017-12-28,9.0,32.0,3.1,1013.8,1005.1
362,0076,2017-12-29,10.3,99.0,4.2,1021.8,1013.8
362,9434,2017-12-29,10.1,24.0,2.8,993.1,985.4
362,9263D,2017-12-29,8.8,17.0,0.3,969.5,961.8
362,9898,2017-12-29,7.9,30.0,2.8,958.1,949.3
363,9898,2017-12-30,11.0,27.0,1.7,960.0,956.8
363,9434,2017-12-30,12.0,28.0,2.8,994.5,991.4
363,0076,2017-12-30,15.2,28.0,3.1,1024.0,1019.8
363,9263D,2017-12-30,10.0,16.0,1.7,972.1,968.5
364,9434,2017-12-31,10.8,28.0,3.1,995.6,987.7
364,9898,2017-12-31,7.2,32.0,1.4,959.5,953.1
364,0076,2017-12-31,13.0,28.0,6.1,1023.8,1014.5
364,9263D,2017-12-31,8.6,33.0,3.6,972.4,963.8
0,9434,2018-01-01,9.3,27.0,9.7,998.9,992.4
0,9263D,2018-01-01,5.1,31.0,2.8,974.5,968.7
0,9898,2018-01-01,5.4,29.0,1.7,963.3,957.3
0,0076,2018-01-01,13.2,29.0,6.1,1027.2,1017.9
1,9434,2018-01-02,10.6,32.0,3.9,997.5,995.3
1,9263D,2018-01-02,8.3,4.0,0.8,974.6,972.4
1,9898,2018-01-02,9.4,27.0,2.5,961.1,959.2
1,0076,2018-01-02,13.6,99.0,2.5,1025.4,1022.2
2,9898,2018-01-03,13.4,99.0,2.8,961.9,958.4
2,9434,2018-01-03,12.8,24.0,3.3,998.4,994.8
2,9263D,2018-01-03,10.6,20.0,0.0,976.0,972.3
2,0076,2018-01-03,16.8,32.0,7.5,1023.0,1018.7
3,0076,2018-01-04,18.9,31.0,5.6,1019.0,1015.1
3,9898,2018-01-04,12.6,28.0,2.5,958.8,952.4
3,9263D,2018-01-04,12.2,24.0,1.4,972.3,962.9
3,9434,2018-01-04,14.5,28.0,3.6,995.0,986.5
4,0076,2018-01-05,15.0,27.0,4.4,1015.2,1004.6
4,9434,2018-01-05,14.9,26.0,6.1,986.5,973.3
4,9263D,2018-01-05,9.8,99.0,4.7,962.9,952.4
4,9898,2018-01-05,10.1,21.0,1.4,952.4,940.3
5,9434,2018-01-06,7.0,31.0,6.9,973.3,968.0
5,9898,2018-01-06,6.2,12.0,4.2,940.3,931.7
5,0076,2018-01-06,11.8,8.0,7.8,1004.6,997.9
5,9263D,2018-01-06,2.4,32.0,2.2,952.4,947.2
6,9434,2018-01-07,4.8,30.0,2.8,978.6,968.0
6,9263D,2018-01-07,1.4,99.0,0.6,956.0,946.1
6,0076,2018-01-07,11.2,19.0,3.3,1007.8,998.5
6,9898,2018-01-07,5.6,8.0,3.9,943.5,932.6
7,9434,2018-01-08,4.0,31.0,3.6,984.4,977.9
7,0076,2018-01-08,9.7,35.0,5.3,1013.0,1007.8
7,9898,2018-01-08,2.2,29.0,1.7,948.6,942.9
7,9263D,2018-01-08,0.8,23.0,0.6,961.2,955.2
8,0076,2018-01-09,9.6,24.0,3.6,1017.8,1013.0
8,9898,2018-01-09,2.2,25.0,1.1,952.8,948.5
8,9263D,2018-01-09,0.7,20.0,1.4,963.7,960.4
8,9434,2018-01-09,4.6,10.0,2.8,987.9,983.9
9,0076,2018-01-10,10.6,27.0,2.5,1016.7,1012.5
9,9263D,2018-01-10,4.6,99.0,0.6,963.9,959.9
9,9898,2018-01-10,6.0,26.0,1.4,952.2,949.0
9,9434,2018-01-10,6.9,27.0,3.3,987.4,984.0
10,0076,2018-01-11,11.0,35.0,4.7,1018.7,1012.2
10,9263D,2018-01-11,2.3,17.0,0.8,970.8,963.1
10,9898,2018-01-11,4.4,30.0,2.8,955.5,950.0
10,9434,2018-01-11,6.8,32.0,5.0,992.5,986.2
11,0076,2018-01-12,9.2,36.0,3.9,1023.4,1018.7
11,9434,2018-01-12,7.7,31.0,6.1,993.9,991.6
11,9263D,2018-01-12,5.2,99.0,1.1,971.5,968.1
11,9898,2018-01-12,5.6,34.0,1.7,957.4,955.1
12,9434,2018-01-13,4.6,12.0,2.5,991.6,985.4
12,9898,2018-01-13,3.8,9.0,3.3,956.7,950.1
12,0076,2018-01-13,8.4,22.0,3.9,1022.8,1014.4
12,9263D,2018-01-13,4.3,18.0,1.7,968.1,961.1
13,9898,2018-01-14,4.4,99.0,1.7,955.6,949.3
13,9434,2018-01-14,5.9,28.0,3.6,991.8,985.3
13,9263D,2018-01-14,3.9,32.0,1.1,969.4,962.3
13,0076,2018-01-14,9.4,22.0,3.3,1020.5,1012.9
14,9898,2018-01-15,3.3,29.0,0.8,960.3,955.4
14,9434,2018-01-15,7.0,26.0,5.8,996.1,991.7
14,9263D,2018-01-15,5.8,18.0,1.7,972.1,969.0
14,0076,2018-01-15,9.3,26.0,3.1,1025.0,1020.4
15,9434,2018-01-16,9.0,23.0,3.1,995.7,991.8
15,9898,2018-01-16,8.1,,,,
15,9263D,2018-01-16,7.5,99.0,0.3,972.3,969.0
15,0076,2018-01-16,13.4,29.0,2.5,1022.7,1016.1
16,0076,2018-01-17,14.4,31.0,6.4,1025.8,1013.8
16,9434,2018-01-17,9.0,31.0,8.3,997.2,991.2
16,9263D,2018-01-17,6.6,35.0,5.6,974.7,968.9
16,9898,2018-01-17,7.3,26.0,5.0,,
17,0076,2018-01-18,10.8,99.0,4.7,1025.8,1019.7
17,9434,2018-01-18,7.6,30.0,2.8,996.8,990.6
17,9263D,2018-01-18,4.5,12.0,0.0,974.1,968.3
17,9898,2018-01-18,5.4,,,,
18,9898,2018-01-19,8.7,,,,
18,9263D,2018-01-19,7.1,34.0,2.2,972.2,967.8
18,0076,2018-01-19,9.6,35.0,4.2,1020.9,1016.7
18,9434,2018-01-19,10.4,32.0,5.3,994.6,989.2
19,9898,2018-01-20,8.7,,,,
19,9263D,2018-01-20,7.8,31.0,1.1,971.9,968.3
19,9434,2018-01-20,9.7,30.0,3.9,994.3,990.6
19,0076,2018-01-20,11.2,99.0,6.7,1022.0,1015.2
20,9263D,2018-01-21,11.6,35.0,5.6,975.4,970.9
20,0076,2018-01-21,19.4,99.0,7.8,1020.6,1014.9
20,9898,2018-01-21,12.8,,,,
20,9434,2018-01-21,14.8,31.0,8.6,997.7,992.8
21,9263D,2018-01-22,11.3,32.0,3.1,975.4,973.6
21,0076,2018-01-22,16.4,34.0,5.0,1023.7,1019.6
21,9898,2018-01-22,11.8,,,,
21,9434,2018-01-22,13.0,30.0,7.2,997.5,995.4
22,9263D,2018-01-23,10.2,32.0,3.9,976.0,974.4
22,0076,2018-01-23,13.8,36.0,2.8,1028.3,1023.1
22,9898,2018-01-23,10.6,29.0,1.7,,
22,9434,2018-01-23,12.8,99.0,6.4,998.1,996.0
23,0076,2018-01-24,12.2,24.0,5.0,1028.3,1024.8
23,9434,2018-01-24,9.2,12.0,2.2,997.9,993.4
23,9898,2018-01-24,9.9,12.0,3.1,,
23,9263D,2018-01-24,6.4,99.0,0.8,974.7,969.9
24,9434,2018-01-25,6.2,30.0,2.2,993.6,985.5
24,0076,2018-01-25,12.2,22.0,3.6,1024.8,1013.6
24,9898,2018-01-25,6.5,10.0,2.5,958.8,949.4
24,9263D,2018-01-25,6.4,99.0,1.9,969.9,963.1
25,9434,2018-01-26,8.2,31.0,12.2,993.9,985.4
25,0076,2018-01-26,10.4,1.0,5.0,1021.3,1010.2
25,9263D,2018-01-26,5.0,34.0,6.1,973.4,964.7
25,9898,2018-01-26,5.4,35.0,1.9,956.6,948.4
26,9434,2018-01-27,7.8,31.0,7.8,1004.3,993.6
26,0076,2018-01-27,9.7,7.0,5.3,1033.1,1021.2
26,9263D,2018-01-27,4.1,35.0,6.1,982.1,973.1
26,9898,2018-01-27,6.4,33.0,1.4,968.2,956.6
27,0076,2018-01-28,12.0,99.0,3.1,1037.0,1032.0
27,9434,2018-01-28,8.3,27.0,4.4,1008.0,1004.3
27,9898,2018-01-28,7.8,18.0,1.1,972.0,968.1
27,9263D,2018-01-28,5.5,20.0,0.3,985.5,982.0
28,9263D,2018-01-29,5.8,35.0,1.7,984.2,977.9
28,9898,2018-01-29,7.4,24.0,1.4,971.3,966.0
28,9434,2018-01-29,7.5,31.0,1.7,1007.2,1000.9
28,0076,2018-01-29,11.6,1.0,3.6,1036.4,1031.3
29,9898,2018-01-30,7.8,28.0,0.8,966.3,961.6
29,0076,2018-01-30,10.6,99.0,4.7,1031.8,1026.7
29,9263D,2018-01-30,5.4,99.0,0.3,978.6,973.3
29,9434,2018-01-30,7.2,24.0,1.1,1001.6,996.4
30,9263D,2018-01-31,5.2,29.0,0.8,973.9,963.9
30,0076,2018-01-31,9.7,23.0,5.8,1027.3,1016.1
30,9898,2018-01-31,7.0,99.0,1.1,962.0,951.6
30,9434,2018-01-31,6.4,23.0,1.1,997.1,986.6
31,0076,2018-02-01,8.6,99.0,4.7,1016.1,1006.2
31,9898,2018-02-01,4.9,99.0,2.2,951.6,940.4
31,9434,2018-02-01,5.5,31.0,5.3,986.6,977.8
31,9263D,2018-02-01,4.2,32.0,2.8,964.1,956.5
32,9263D,2018-02-02,2.6,34.0,5.3,963.8,957.0
32,9898,2018-02-02,4.1,34.0,2.8,948.0,941.7
32,0076,2018-02-02,8.2,36.0,2.2,1009.0,1004.4
32,9434,2018-02-02,6.0,33.0,9.2,985.5,977.8
33,9263D,2018-02-03,3.0,31.0,1.4,963.4,958.7
33,0076,2018-02-03,8.2,30.0,6.1,1012.6,1008.8
33,9898,2018-02-03,3.9,27.0,2.8,948.9,945.2
33,9434,2018-02-03,7.2,30.0,4.2,986.3,981.5
34,9434,2018-02-04,5.2,31.0,3.1,981.5,979.5
34,0076,2018-02-04,8.6,36.0,6.4,1011.9,1009.6
34,9263D,2018-02-04,3.8,99.0,3.1,959.3,956.8
34,9898,2018-02-04,2.8,10.0,3.3,946.2,944.3
35,9263D,2018-02-05,2.8,1.0,5.0,959.0,955.5
35,9434,2018-02-05,4.5,31.0,4.2,979.7,977.0
35,0076,2018-02-05,8.4,10.0,3.9,1009.6,1006.5
35,9898,2018-02-05,3.6,10.0,2.2,944.4,941.8
36,0076,2018-02-06,9.2,8.0,3.1,1007.8,1005.0
36,9898,2018-02-06,2.4,34.0,1.4,944.0,942.1
36,9263D,2018-02-06,2.6,34.0,6.7,961.0,958.5
36,9434,2018-02-06,4.4,32.0,10.0,981.7,978.5
37,9263D,2018-02-07,2.0,99.0,5.0,966.5,960.0
37,0076,2018-02-07,7.6,99.0,3.1,1016.6,1007.3
37,9898,2018-02-07,2.6,28.0,1.7,951.1,943.9
37,9434,2018-02-07,4.7,31.0,8.3,988.7,981.4
38,9898,2018-02-08,2.8,28.0,2.8,953.1,950.0
38,9434,2018-02-08,4.4,30.0,8.9,989.4,986.9
38,9263D,2018-02-08,0.4,34.0,5.6,967.7,965.9
38,0076,2018-02-08,5.6,99.0,4.7,1019.4,1016.1
39,9434,2018-02-09,3.0,30.0,3.3,991.5,986.8
39,9263D,2018-02-09,0.0,34.0,2.2,969.4,964.1
39,0076,2018-02-09,5.4,99.0,3.3,1019.1,1015.2
39,9898,2018-02-09,1.6,28.0,1.9,953.1,950.2
40,9898,2018-02-10,4.7,36.0,3.3,954.3,951.2
40,9434,2018-02-10,6.4,32.0,8.3,991.7,987.8
40,9263D,2018-02-10,3.4,36.0,4.2,970.3,967.0
40,0076,2018-02-10,8.2,35.0,3.6,1017.9,1014.4
41,9263D,2018-02-11,6.4,34.0,1.7,967.0,963.4
41,0076,2018-02-11,8.6,25.0,6.9,1017.6,1012.8
41,9898,2018-02-11,7.8,33.0,2.2,952.8,950.1
41,9434,2018-02-11,11.7,30.0,3.6,989.4,985.7
42,9434,2018-02-12,6.4,30.0,8.6,990.9,987.3
42,9263D,2018-02-12,2.2,4.0,3.9,968.0,966.0
42,9898,2018-02-12,4.6,30.0,2.5,953.8,949.3
42,0076,2018-02-12,7.9,99.0,3.6,1019.6,1013.8
43,0076,2018-02-13,6.6,29.0,5.8,1019.9,1012.8
43,9434,2018-02-13,3.8,27.0,4.2,991.0,984.2
43,9263D,2018-02-13,-0.2,99.0,2.5,967.5,961.1
43,9898,2018-02-13,-0.4,32.0,1.1,953.8,949.5
44,9434,2018-02-14,8.2,26.0,3.1,988.9,985.2
44,9263D,2018-02-14,4.6,99.0,0.8,966.3,962.2
44,0076,2018-02-14,8.0,36.0,3.6,1018.3,1014.2
44,9898,2018-02-14,5.6,28.0,1.7,953.6,949.3
45,9434,2018-02-15,11.6,29.0,1.9,993.8,988.9
45,9898,2018-02-15,11.4,28.0,1.4,959.3,953.4
45,9263D,2018-02-15,8.6,18.0,2.2,971.1,966.2
45,0076,2018-02-15,11.8,99.0,4.2,1024.2,1018.2
46,9263D,2018-02-16,12.1,20.0,2.2,971.0,967.0
46,9434,2018-02-16,13.0,99.0,1.4,994.2,989.9
46,0076,2018-02-16,13.2,24.0,4.2,1023.9,1020.8
46,9898,2018-02-16,12.5,12.0,1.9,959.6,956.2
47,9263D,2018-02-17,8.0,99.0,6.1,973.5,967.7
47,9434,2018-02-17,10.3,32.0,7.2,994.4,990.0
47,0076,2018-02-17,12.2,3.0,3.3,1022.6,1018.7
47,9898,2018-02-17,8.8,29.0,2.5,957.3,954.2
48,9263D,2018-02-18,6.6,35.0,4.2,973.3,967.7
48,9434,2018-02-18,9.8,31.0,8.3,994.3,989.6
48,0076,2018-02-18,11.1,36.0,4.2,1022.4,1018.0
48,9898,2018-02-18,6.6,36.0,1.1,957.4,952.9
49,0076,2018-02-19,10.1,14.0,3.3,1018.0,1014.0
49,9898,2018-02-19,8.8,28.0,1.4,953.0,948.9
49,9263D,2018-02-19,8.4,32.0,4.4,967.7,964.4
49,9434,2018-02-19,11.8,31.0,8.3,989.6,985.3
50,9898,2018-02-20,10.6,31.0,3.9,949.0,945.6
50,9434,2018-02-20,11.2,31.0,11.9,986.4,982.0
50,0076,2018-02-20,12.3,35.0,3.1,1014.1,1008.0
50,9263D,2018-02-20,8.4,99.0,7.2,965.7,962.3
51,9898,2018-02-21,6.8,36.0,3.3,945.6,942.4
51,9434,2018-02-21,8.0,31.0,9.7,983.2,978.5
51,0076,2018-02-21,10.2,11.0,5.6,1008.9,1005.5
51,9263D,2018-02-21,4.3,35.0,6.4,962.3,960.0
52,9898,2018-02-22,4.6,36.0,2.8,943.2,938.8
52,0076,2018-02-22,6.6,36.0,4.2,1007.4,1004.8
52,9434,2018-02-22,6.6,99.0,10.3,980.4,975.3
52,9263D,2018-02-22,3.4,36.0,6.9,960.4,957.0
53,9263D,2018-02-23,0.4,1.0,4.7,957.1,954.0
53,9898,2018-02-23,2.2,25.0,1.7,942.1,939.9
53,0076,2018-02-23,7.8,1.0,4.2,1007.6,1005.6
53,9434,2018-02-23,4.2,32.0,5.8,978.2,975.4
54,9898,2018-02-24,2.9,26.0,1.4,944.9,941.9
54,9263D,2018-02-24,2.2,2.0,1.4,957.6,954.3
54,0076,2018-02-24,7.4,22.0,4.4,1009.9,1007.0
54,9434,2018-02-24,4.1,24.0,1.7,980.2,976.9
55,9898,2018-02-25,6.1,26.0,1.9,945.8,942.9
55,9263D,2018-02-25,4.6,31.0,4.2,960.3,957.5
55,9434,2018-02-25,6.6,30.0,5.6,982.0,978.6
55,0076,2018-02-25,10.0,4.0,3.1,1009.9,1006.9
56,9263D,2018-02-26,3.0,1.0,6.1,959.9,955.0
56,9434,2018-02-26,7.4,31.0,6.7,979.8,974.6
56,0076,2018-02-26,7.8,8.0,6.1,1009.1,1005.7
56,9898,2018-02-26,5.6,99.0,2.2,944.1,937.4
57,0076,2018-02-27,3.4,7.0,2.5,1010.3,1008.5
57,9434,2018-02-27,2.0,31.0,4.2,978.6,975.8
57,9898,2018-02-27,0.5,14.0,2.5,942.6,940.7
57,9263D,2018-02-27,-1.2,32.0,5.0,957.2,952.3
58,9263D,2018-02-28,-0.4,12.0,1.1,952.4,939.4
58,0076,2018-02-28,4.0,5.0,5.3,1009.4,997.3
58,9898,2018-02-28,2.0,9.0,7.5,940.9,930.1
58,9434,2018-02-28,1.9,13.0,3.3,976.1,963.6
59,9898,2018-03-01,7.1,10.0,6.1,931.3,922.0
59,9263D,2018-03-01,6.6,99.0,10.6,940.6,928.7
59,0076,2018-03-01,11.0,25.0,4.7,997.4,987.4
59,9434,2018-03-01,8.0,28.0,6.9,965.0,953.7
60,9263D,2018-03-02,6.6,25.0,4.7,947.1,939.4
60,9434,2018-03-02,8.3,28.0,5.6,971.1,963.6
60,9898,2018-03-02,4.7,99.0,3.1,937.3,927.8
60,0076,2018-03-02,12.7,99.0,7.8,1002.1,989.6
61,9434,2018-03-03,12.3,27.0,2.2,971.1,964.9
61,9263D,2018-03-03,9.8,18.0,5.6,946.9,940.6
61,0076,2018-03-03,14.4,30.0,3.9,1001.8,994.8
61,9898,2018-03-03,9.3,26.0,2.2,937.3,931.2
62,9898,2018-03-04,9.2,99.0,1.9,935.0,932.2
62,9434,2018-03-04,11.8,25.0,2.5,968.4,965.3
62,0076,2018-03-04,12.6,8.0,2.8,999.0,995.0
62,9263D,2018-03-04,10.2,26.0,3.1,,
63,0076,2018-03-05,12.4,25.0,4.7,998.0,989.4
63,9263D,2018-03-05,8.4,35.0,3.3,,
63,9434,2018-03-05,11.2,32.0,1.9,966.6,959.6
63,9898,2018-03-05,8.3,99.0,2.2,933.4,926.5
64,9263D,2018-03-06,8.2,35.0,5.0,950.1,943.2
64,9434,2018-03-06,10.6,32.0,5.6,972.8,966.6
64,9898,2018-03-06,7.7,24.0,1.4,937.2,930.3
64,0076,2018-03-06,13.3,25.0,4.4,1000.3,991.6
65,9898,2018-03-07,6.0,28.0,1.9,946.0,937.1
65,9434,2018-03-07,8.4,30.0,1.9,980.5,972.8
65,0076,2018-03-07,12.0,31.0,5.0,1011.5,1000.3
65,9263D,2018-03-07,6.1,13.0,1.7,957.0,950.0
66,0076,2018-03-08,11.3,99.0,5.6,1011.9,1008.6
66,9898,2018-03-08,8.0,11.0,1.4,947.8,943.4
66,9263D,2018-03-08,10.4,21.0,5.3,957.8,953.5
66,9434,2018-03-08,11.2,12.0,2.2,981.4,977.5
67,9263D,2018-03-09,11.4,16.0,5.6,957.7,951.2
67,9434,2018-03-09,12.0,13.0,2.5,982.1,976.4
67,9898,2018-03-09,11.6,11.0,2.5,948.7,943.8
67,0076,2018-03-09,11.7,22.0,4.2,1012.9,1009.0
68,9898,2018-03-10,12.3,26.0,3.3,943.9,938.4
68,9434,2018-03-10,14.0,27.0,2.5,976.6,971.6
68,0076,2018-03-10,14.8,22.0,5.3,1009.1,1002.0
68,9263D,2018-03-10,13.6,19.0,5.8,951.7,946.6
69,9434,2018-03-11,12.4,27.0,4.7,974.3,969.4
69,9263D,2018-03-11,11.8,17.0,7.8,950.7,944.6
69,0076,2018-03-11,14.4,26.0,6.9,1002.3,998.5
69,9898,2018-03-11,10.0,26.0,2.2,939.6,935.9
70,9898,2018-03-12,8.8,34.0,1.7,950.7,939.6
70,9434,2018-03-12,11.8,31.0,4.2,985.6,974.3
70,9263D,2018-03-12,9.8,30.0,3.1,963.2,950.7
70,0076,2018-03-12,15.8,99.0,5.6,1015.0,1002.2
71,9434,2018-03-13,12.1,26.0,1.7,985.9,983.7
71,9898,2018-03-13,8.0,26.0,1.4,951.4,949.4
71,9263D,2018-03-13,8.7,99.0,1.9,962.7,961.0
71,0076,2018-03-13,12.4,23.0,5.0,1015.8,1013.3
72,0076,2018-03-14,11.8,22.0,4.7,1014.6,1000.5
72,9434,2018-03-14,10.0,30.0,4.4,984.6,968.5
72,9263D,2018-03-14,6.8,15.0,6.9,961.7,943.7
72,9898,2018-03-14,8.4,10.0,3.9,950.5,935.5
73,0076,2018-03-15,15.9,25.0,5.3,1002.2,997.2
73,9898,2018-03-15,9.5,25.0,1.9,939.2,934.3
73,9263D,2018-03-15,10.7,26.0,3.3,950.2,943.3
73,9434,2018-03-15,12.2,29.0,5.6,973.4,967.9
74,9898,2018-03-16,8.2,24.0,1.4,940.9,938.1
74,9263D,2018-03-16,7.7,26.0,1.9,952.4,949.8
74,0076,2018-03-16,13.4,24.0,6.4,1003.8,999.8
74,9434,2018-03-16,11.1,29.0,4.4,975.3,972.7
75,9898,2018-03-17,4.0,28.0,1.4,939.1,932.7
75,9263D,2018-03-17,7.2,32.0,2.8,950.4,944.4
75,0076,2018-03-17,11.0,25.0,4.4,1002.2,995.5
75,9434,2018-03-17,7.4,34.0,4.7,973.6,967.2
76,0076,2018-03-18,10.2,36.0,5.3,1005.3,996.5
76,9263D,2018-03-18,5.2,35.0,4.2,956.4,946.8
76,9898,2018-03-18,5.4,27.0,2.8,943.2,933.2
76,9434,2018-03-18,8.2,30.0,6.4,979.3,969.3
77,9263D,2018-03-19,4.4,33.0,2.5,956.2,950.1
77,9434,2018-03-19,7.2,32.0,5.3,979.2,971.2
77,0076,2018-03-19,11.0,99.0,5.8,1006.7,999.6
77,9898,2018-03-19,4.9,25.0,1.9,943.3,936.1
78,9434,2018-03-20,5.8,32.0,11.7,990.5,976.7
78,0076,2018-03-20,8.2,35.0,3.3,1014.5,1000.0
78,9898,2018-03-20,5.0,99.0,2.8,951.9,939.1
78,9263D,2018-03-20,1.4,35.0,9.4,971.2,955.1
79,9898,2018-03-21,5.4,33.0,2.2,957.2,951.7
79,0076,2018-03-21,9.5,99.0,4.2,1020.6,1014.3
79,9434,2018-03-21,6.7,34.0,11.4,995.9,989.7
79,9263D,2018-03-21,3.6,36.0,8.6,974.7,970.7
80,0076,2018-03-22,10.6,99.0,5.3,1020.1,1011.8
80,9434,2018-03-22,8.0,31.0,8.9,994.8,986.4
80,9898,2018-03-22,6.0,30.0,2.8,956.7,949.5
80,9263D,2018-03-22,3.8,99.0,6.9,973.3,965.7
81,9263D,2018-03-23,4.6,33.0,1.4,965.7,945.7
81,9898,2018-03-23,8.2,30.0,2.5,949.5,934.2
81,9434,2018-03-23,10.9,30.0,5.0,986.6,967.8
81,0076,2018-03-23,11.8,1.0,3.9,1011.9,998.8
82,9263D,2018-03-24,5.8,99.0,2.5,951.2,945.4
82,9898,2018-03-24,7.3,34.0,3.3,938.3,930.1
82,0076,2018-03-24,8.6,35.0,4.7,1001.5,993.1
82,9434,2018-03-24,10.2,32.0,7.5,974.4,965.7
83,9263D,2018-03-25,7.2,30.0,4.2,963.2,951.1
83,9898,2018-03-25,7.6,27.0,2.2,948.2,938.3
83,0076,2018-03-25,11.2,99.0,2.8,1012.1,1001.4
83,9434,2018-03-25,10.6,33.0,5.6,985.1,974.3
84,9898,2018-03-26,8.6,33.0,3.6,956.0,948.2
84,9434,2018-03-26,10.9,30.0,9.7,993.5,985.1
84,9263D,2018-03-26,7.9,99.0,5.6,971.8,963.2
84,0076,2018-03-26,12.0,5.0,5.8,1019.8,1012.1
85,9434,2018-03-27,13.6,30.0,5.8,993.4,991.0
85,9263D,2018-03-27,9.2,99.0,3.1,971.9,968.7
85,9898,2018-03-27,11.2,99.0,3.6,956.6,954.8
85,0076,2018-03-27,11.9,99.0,5.6,1021.3,1017.5
86,9263D,2018-03-28,10.8,1.0,3.3,968.7,958.6
86,9898,2018-03-28,13.2,25.0,2.2,954.9,946.3
86,9434,2018-03-28,14.8,30.0,3.1,991.0,979.9
86,0076,2018-03-28,15.5,99.0,4.4,1017.5,1009.9
87,9898,2018-03-29,10.4,27.0,1.7,946.6,940.7
87,9434,2018-03-29,14.0,99.0,2.8,982.7,974.7
87,9263D,2018-03-29,11.2,20.0,3.1,961.0,949.2
87,0076,2018-03-29,14.4,99.0,3.3,1010.3,1006.5
88,0076,2018-03-30,14.8,26.0,5.3,1006.5,1000.5
88,9263D,2018-03-30,9.2,25.0,5.3,951.8,946.7
88,9434,2018-03-30,12.8,29.0,6.9,976.1,970.6
88,9898,2018-03-30,9.6,25.0,1.4,941.1,936.6
89,9434,2018-03-31,11.2,31.0,7.8,987.8,970.9
89,9263D,2018-03-31,6.8,34.0,7.5,964.5,947.2
89,0076,2018-03-31,14.4,99.0,8.9,1014.9,999.3
89,9898,2018-03-31,6.5,32.0,3.6,951.8,936.0
90,0076,2018-04-01,12.2,23.0,4.7,1018.5,1014.4
90,9898,2018-04-01,8.4,10.0,1.9,953.1,948.2
90,9434,2018-04-01,11.4,12.0,2.2,987.9,981.5
90,9263D,2018-04-01,8.8,22.0,2.5,964.6,957.9
91,9434,2018-04-02,13.7,99.0,5.0,981.7,974.7
91,9898,2018-04-02,11.8,12.0,5.0,948.5,942.0
91,9263D,2018-04-02,13.2,16.0,5.8,958.0,950.2
91,0076,2018-04-02,13.5,1.0,5.3,1014.4,1008.0
92,9263D,2018-04-03,14.8,99.0,7.2,953.2,949.3
92,9434,2018-04-03,16.4,23.0,3.9,977.9,974.1
92,0076,2018-04-03,14.3,24.0,5.6,1009.4,1006.4
92,9898,2018-04-03,13.0,17.0,2.5,944.5,941.4
93,9898,2018-04-04,11.4,26.0,1.7,952.6,943.3
93,9434,2018-04-04,14.8,25.0,8.1,987.8,977.1
93,0076,2018-04-04,18.0,23.0,5.3,1015.3,1007.3
93,9263D,2018-04-04,13.2,27.0,3.1,966.0,952.6
94,9898,2018-04-05,11.2,9.0,1.7,956.0,951.9
94,0076,2018-04-05,15.4,19.0,3.1,1020.0,1015.3
94,9263D,2018-04-05,13.3,,2.2,967.8,961.0
94,9434,2018-04-05,14.4,30.0,1.9,990.9,984.8
95,9263D,2018-04-06,15.0,11.0,6.4,961.2,954.8
95,0076,2018-04-06,13.4,3.0,4.7,1017.7,1012.6
95,9434,2018-04-06,14.6,11.0,4.7,985.0,977.7
95,9898,2018-04-06,13.5,11.0,5.8,952.0,946.0
96,9263D,2018-04-07,9.6,16.0,2.5,956.6,952.5
96,9898,2018-04-07,12.5,13.0,6.1,946.6,940.6
96,0076,2018-04-07,15.7,7.0,10.8,1012.8,1005.9
96,9434,2018-04-07,12.9,30.0,3.3,980.1,974.3
